2025-09-07 22:16:18,695 | INFO | CART | ADD | 307 | /add/10 | 
2025-09-07 22:33:07,987 | INFO | PAYMENT | SUCCESS | 699 | /checkout | 
2025-09-07 22:33:09,549 | INFO | PAYMENT | SUCCESS | 652 | /checkout | 
2025-09-07 22:33:10,428 | INFO | PAYMENT | SUCCESS | 479 | /checkout | 
2025-09-07 22:33:11,802 | INFO | CART | ADD | 565 | /add/9 | 
2025-09-07 22:33:13,718 | INFO | CART | ADD | 241 | /add/4 | 
2025-09-07 22:33:15,910 | INFO | CART | ADD | 557 | /add/9 | 
2025-09-07 22:33:17,540 | INFO | CART | ADD | 912 | /add/11 | 
2025-09-07 22:33:18,532 | INFO | PAYMENT | SUCCESS | 94 | /checkout | 
2025-09-07 22:33:19,132 | INFO | PAYMENT | FAILED | 177 | /checkout | Transaction declined
2025-09-07 22:33:20,295 | INFO | PAYMENT | FAILED | 95 | /checkout | Transaction declined
2025-09-07 22:33:20,806 | INFO | PAYMENT | SUCCESS | 312 | /checkout | 
2025-09-07 22:33:21,542 | INFO | PAYMENT | SUCCESS | 625 | /checkout | 
2025-09-07 22:33:23,074 | INFO | PAYMENT | FAILED | 377 | /checkout | Transaction declined
2025-09-07 22:33:24,344 | INFO | PAYMENT | SUCCESS | 362 | /checkout | 
2025-09-07 22:33:25,058 | INFO | PAYMENT | FAILED | 790 | /checkout | Transaction declined
2025-09-07 22:33:26,778 | INFO | PAYMENT | SUCCESS | 947 | /checkout | 
2025-09-07 22:33:28,287 | INFO | PAYMENT | SUCCESS | 180 | /checkout | 
2025-09-07 22:33:29,275 | INFO | PAYMENT | SUCCESS | 601 | /checkout | 
2025-09-07 22:33:31,487 | INFO | PAYMENT | FAILED | 833 | /checkout | Transaction declined
2025-09-07 22:33:34,228 | INFO | PAYMENT | FAILED | 914 | /checkout | Transaction declined
2025-09-07 22:33:35,069 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 22:33:37,284 | INFO | PAYMENT | SUCCESS | 110 | /checkout | 
2025-09-07 22:33:39,960 | INFO | CART | ADD | 829 | /add/9 | 
2025-09-07 22:33:41,065 | INFO | PAYMENT | SUCCESS | 460 | /checkout | 
2025-09-07 22:33:45,862 | INFO | PAYMENT | FAILED | 153 | /checkout | Transaction declined
2025-09-07 22:33:47,150 | INFO | PAYMENT | SUCCESS | 402 | /checkout | 
2025-09-07 22:33:48,725 | INFO | PAYMENT | SUCCESS | 584 | /checkout | 
2025-09-07 22:33:49,790 | INFO | PAYMENT | FAILED | 277 | /checkout | Transaction declined
2025-09-07 22:33:50,570 | INFO | PAYMENT | FAILED | 198 | /checkout | Transaction declined
2025-09-07 22:33:53,487 | INFO | PAYMENT | SUCCESS | 296 | /checkout | 
2025-09-07 22:33:54,763 | INFO | PAYMENT | FAILED | 75 | /checkout | Transaction declined
2025-09-07 22:33:56,982 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 22:33:59,346 | INFO | PAYMENT | SUCCESS | 293 | /checkout | 
2025-09-07 22:34:00,026 | INFO | PAYMENT | FAILED | 184 | /checkout | Transaction declined
2025-09-07 22:34:02,884 | INFO | PAYMENT | FAILED | 990 | /checkout | Transaction declined
2025-09-07 22:34:05,473 | INFO | PAYMENT | SUCCESS | 663 | /checkout | 
2025-09-07 22:34:07,251 | INFO | CART | ADD | 699 | /add/7 | 
2025-09-07 22:34:08,148 | INFO | CART | ADD | 595 | /add/5 | 
2025-09-07 22:34:09,949 | INFO | CART | ADD | 491 | /add/7 | 
2025-09-07 22:34:11,839 | INFO | CART | ADD | 546 | /add/1 | 
2025-09-07 22:34:12,396 | INFO | PAYMENT | SUCCESS | 217 | /checkout | 
2025-09-07 22:34:15,133 | INFO | PAYMENT | SUCCESS | 105 | /checkout | 
2025-09-07 22:34:16,367 | INFO | PAYMENT | SUCCESS | 237 | /checkout | 
2025-09-07 22:34:18,960 | INFO | PAYMENT | SUCCESS | 368 | /checkout | 
2025-09-07 22:34:21,919 | INFO | PAYMENT | SUCCESS | 288 | /checkout | 
2025-09-07 22:34:23,489 | INFO | PAYMENT | SUCCESS | 951 | /checkout | 
2025-09-07 22:34:25,501 | INFO | PAYMENT | SUCCESS | 353 | /checkout | 
2025-09-07 22:34:27,114 | INFO | PAYMENT | SUCCESS | 567 | /checkout | 
2025-09-07 22:34:29,570 | INFO | PAYMENT | FAILED | 768 | /checkout | Transaction declined
2025-09-07 22:34:31,562 | INFO | CART | ADD | 209 | /add/11 | 
2025-09-07 22:34:32,652 | INFO | PAYMENT | SUCCESS | 655 | /checkout | 
2025-09-07 22:34:33,409 | INFO | PAYMENT | SUCCESS | 52 | /checkout | 
2025-09-07 22:34:35,961 | INFO | PAYMENT | SUCCESS | 453 | /checkout | 
2025-09-07 22:34:37,677 | INFO | PAYMENT | FAILED | 397 | /checkout | Transaction declined
2025-09-07 22:34:40,385 | INFO | PAYMENT | SUCCESS | 325 | /checkout | 
2025-09-07 22:34:43,130 | INFO | PAYMENT | SUCCESS | 425 | /checkout | 
2025-09-07 22:34:44,903 | INFO | PAYMENT | SUCCESS | 196 | /checkout | 
2025-09-07 22:34:47,554 | INFO | PAYMENT | FAILED | 746 | /checkout | Transaction declined
2025-09-07 22:34:49,696 | INFO | CART | ADD | 834 | /add/8 | 
2025-09-07 22:34:51,062 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 22:34:52,365 | INFO | PAYMENT | FAILED | 101 | /checkout | Transaction declined
2025-09-07 22:34:53,531 | INFO | PAYMENT | SUCCESS | 86 | /checkout | 
2025-09-07 22:34:56,166 | INFO | PAYMENT | FAILED | 55 | /checkout | Transaction declined
2025-09-07 22:34:58,491 | INFO | PAYMENT | FAILED | 476 | /checkout | Transaction declined
2025-09-07 22:35:00,930 | INFO | PAYMENT | SUCCESS | 211 | /checkout | 
2025-09-07 22:35:02,378 | INFO | CART | ADD | 534 | /add/6 | 
2025-09-07 22:35:03,633 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 22:35:06,057 | INFO | PAYMENT | SUCCESS | 751 | /checkout | 
2025-09-07 22:35:06,982 | INFO | PAYMENT | SUCCESS | 210 | /checkout | 
2025-09-07 22:35:09,072 | INFO | PAYMENT | SUCCESS | 728 | /checkout | 
2025-09-07 22:35:11,892 | INFO | PAYMENT | SUCCESS | 618 | /checkout | 
2025-09-07 22:35:12,728 | INFO | PAYMENT | SUCCESS | 794 | /checkout | 
2025-09-07 22:35:13,470 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 22:35:14,696 | INFO | PAYMENT | FAILED | 449 | /checkout | Transaction declined
2025-09-07 22:35:15,957 | INFO | CART | ADD | 229 | /add/4 | 
2025-09-07 22:35:17,554 | INFO | PAYMENT | SUCCESS | 112 | /checkout | 
2025-09-07 22:35:19,895 | INFO | PAYMENT | SUCCESS | 402 | /checkout | 
2025-09-07 22:35:22,030 | INFO | PAYMENT | SUCCESS | 815 | /checkout | 
2025-09-07 22:35:23,008 | INFO | CART | ADD | 746 | /add/10 | 
2025-09-07 22:35:24,639 | INFO | CART | ADD | 480 | /add/8 | 
2025-09-07 22:35:25,327 | INFO | PAYMENT | SUCCESS | 80 | /checkout | 
2025-09-07 22:35:27,431 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 22:35:28,547 | INFO | PAYMENT | SUCCESS | 814 | /checkout | 
2025-09-07 22:35:30,199 | INFO | PAYMENT | FAILED | 311 | /checkout | Transaction declined
2025-09-07 22:35:32,839 | INFO | PAYMENT | SUCCESS | 156 | /checkout | 
2025-09-07 22:35:34,465 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 22:35:35,630 | INFO | PAYMENT | SUCCESS | 775 | /checkout | 
2025-09-07 22:35:36,809 | INFO | PAYMENT | SUCCESS | 279 | /checkout | 
2025-09-07 22:35:37,439 | INFO | PAYMENT | SUCCESS | 885 | /checkout | 
2025-09-07 22:35:38,722 | INFO | PAYMENT | SUCCESS | 857 | /checkout | 
2025-09-07 22:35:41,697 | INFO | PAYMENT | SUCCESS | 965 | /checkout | 
2025-09-07 22:35:42,592 | INFO | CART | ADD | 675 | /add/8 | 
2025-09-07 22:35:43,754 | INFO | PAYMENT | FAILED | 890 | /checkout | Transaction declined
2025-09-07 22:35:46,130 | INFO | PAYMENT | SUCCESS | 696 | /checkout | 
2025-09-07 22:35:47,597 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 22:35:49,130 | INFO | PAYMENT | SUCCESS | 968 | /checkout | 
2025-09-07 22:35:51,024 | INFO | PAYMENT | SUCCESS | 196 | /checkout | 
2025-09-07 22:35:53,834 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 22:35:56,544 | INFO | PAYMENT | SUCCESS | 678 | /checkout | 
2025-09-07 22:35:57,469 | INFO | CART | ADD | 958 | /add/9 | 
2025-09-07 22:36:00,198 | INFO | PAYMENT | SUCCESS | 251 | /checkout | 
2025-09-07 22:36:02,257 | INFO | PAYMENT | SUCCESS | 123 | /checkout | 
2025-09-07 22:36:05,907 | INFO | PAYMENT | FAILED | 482 | /checkout | Transaction declined
2025-09-07 22:36:07,308 | INFO | PAYMENT | SUCCESS | 981 | /checkout | 
2025-09-07 22:36:10,307 | INFO | PAYMENT | SUCCESS | 543 | /checkout | 
2025-09-07 22:36:11,341 | INFO | PAYMENT | FAILED | 247 | /checkout | Transaction declined
2025-09-07 22:36:13,164 | INFO | CART | ADD | 288 | /add/1 | 
2025-09-07 22:36:15,191 | INFO | CART | ADD | 732 | /add/7 | 
2025-09-07 22:36:17,227 | INFO | PAYMENT | FAILED | 200 | /checkout | Transaction declined
2025-09-07 22:36:19,433 | INFO | CART | ADD | 307 | /add/7 | 
2025-09-07 22:36:21,162 | INFO | CART | ADD | 392 | /add/3 | 
2025-09-07 22:36:23,932 | INFO | PAYMENT | SUCCESS | 531 | /checkout | 
2025-09-07 22:36:26,338 | INFO | PAYMENT | FAILED | 321 | /checkout | Transaction declined
2025-09-07 22:36:28,543 | INFO | PAYMENT | SUCCESS | 614 | /checkout | 
2025-09-07 22:36:29,277 | INFO | PAYMENT | SUCCESS | 923 | /checkout | 
2025-09-07 22:36:31,166 | INFO | PAYMENT | FAILED | 524 | /checkout | Transaction declined
2025-09-07 22:36:32,115 | INFO | CART | ADD | 968 | /add/7 | 
2025-09-07 22:36:32,945 | INFO | CART | ADD | 925 | /add/1 | 
2025-09-07 22:36:34,019 | INFO | PAYMENT | FAILED | 920 | /checkout | Transaction declined
2025-09-07 22:36:35,699 | INFO | PAYMENT | SUCCESS | 189 | /checkout | 
2025-09-07 22:36:36,595 | INFO | PAYMENT | FAILED | 491 | /checkout | Transaction declined
2025-09-07 22:36:39,235 | INFO | PAYMENT | SUCCESS | 476 | /checkout | 
2025-09-07 22:36:40,568 | INFO | CART | ADD | 638 | /add/1 | 
2025-09-07 22:36:43,253 | INFO | PAYMENT | SUCCESS | 995 | /checkout | 
2025-09-07 22:36:45,558 | INFO | PAYMENT | SUCCESS | 592 | /checkout | 
2025-09-07 22:36:47,835 | INFO | PAYMENT | FAILED | 393 | /checkout | Transaction declined
2025-09-07 22:36:49,615 | INFO | PAYMENT | SUCCESS | 756 | /checkout | 
2025-09-07 22:36:50,292 | INFO | CART | ADD | 432 | /add/1 | 
2025-09-07 22:36:50,963 | INFO | PAYMENT | FAILED | 766 | /checkout | Transaction declined
2025-09-07 22:36:52,229 | INFO | PAYMENT | SUCCESS | 649 | /checkout | 
2025-09-07 22:36:53,367 | INFO | PAYMENT | FAILED | 418 | /checkout | Transaction declined
2025-09-07 22:36:54,057 | INFO | PAYMENT | SUCCESS | 789 | /checkout | 
2025-09-07 22:36:55,117 | INFO | PAYMENT | FAILED | 450 | /checkout | Transaction declined
2025-09-07 22:36:56,606 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 22:36:58,086 | INFO | PAYMENT | SUCCESS | 510 | /checkout | 
2025-09-07 22:36:58,634 | INFO | PAYMENT | SUCCESS | 610 | /checkout | 
2025-09-07 22:37:01,366 | INFO | PAYMENT | SUCCESS | 395 | /checkout | 
2025-09-07 22:37:04,038 | INFO | PAYMENT | SUCCESS | 511 | /checkout | 
2025-09-07 22:37:05,917 | INFO | PAYMENT | SUCCESS | 172 | /checkout | 
2025-09-07 22:37:08,390 | INFO | PAYMENT | SUCCESS | 329 | /checkout | 
2025-09-07 22:37:09,589 | INFO | PAYMENT | FAILED | 819 | /checkout | Transaction declined
2025-09-07 22:37:11,585 | INFO | PAYMENT | SUCCESS | 639 | /checkout | 
2025-09-07 22:37:12,465 | INFO | PAYMENT | SUCCESS | 965 | /checkout | 
2025-09-07 22:37:14,276 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 22:37:15,163 | INFO | PAYMENT | SUCCESS | 300 | /checkout | 
2025-09-07 22:37:17,395 | INFO | PAYMENT | SUCCESS | 64 | /checkout | 
2025-09-07 22:37:19,047 | INFO | PAYMENT | SUCCESS | 770 | /checkout | 
2025-09-07 22:37:19,796 | INFO | CART | ADD | 518 | /add/10 | 
2025-09-07 22:37:20,975 | INFO | CART | ADD | 927 | /add/4 | 
2025-09-07 22:37:22,810 | INFO | CART | ADD | 444 | /add/5 | 
2025-09-07 22:37:24,708 | INFO | PAYMENT | SUCCESS | 566 | /checkout | 
2025-09-07 22:37:26,396 | INFO | PAYMENT | FAILED | 381 | /checkout | Transaction declined
2025-09-07 22:37:28,358 | INFO | PAYMENT | FAILED | 826 | /checkout | Transaction declined
2025-09-07 22:37:29,709 | INFO | PAYMENT | FAILED | 862 | /checkout | Transaction declined
2025-09-07 22:37:32,445 | INFO | PAYMENT | FAILED | 669 | /checkout | Transaction declined
2025-09-07 22:37:34,586 | INFO | PAYMENT | SUCCESS | 946 | /checkout | 
2025-09-07 22:37:37,482 | INFO | PAYMENT | SUCCESS | 394 | /checkout | 
2025-09-07 22:37:39,695 | INFO | PAYMENT | SUCCESS | 831 | /checkout | 
2025-09-07 22:37:42,645 | INFO | PAYMENT | FAILED | 432 | /checkout | Transaction declined
2025-09-07 22:37:44,557 | INFO | PAYMENT | FAILED | 257 | /checkout | Transaction declined
2025-09-07 22:37:45,311 | INFO | CART | ADD | 304 | /add/4 | 
2025-09-07 22:37:45,967 | INFO | PAYMENT | SUCCESS | 531 | /checkout | 
2025-09-07 22:37:47,900 | INFO | PAYMENT | SUCCESS | 836 | /checkout | 
2025-09-07 22:37:50,897 | INFO | PAYMENT | FAILED | 303 | /checkout | Transaction declined
2025-09-07 22:37:51,555 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 22:37:52,311 | INFO | CART | ADD | 879 | /add/8 | 
2025-09-07 22:37:53,637 | INFO | CART | ADD | 871 | /add/2 | 
2025-09-07 22:37:55,119 | INFO | CART | ADD | 300 | /add/9 | 
2025-09-07 22:37:55,807 | INFO | PAYMENT | SUCCESS | 442 | /checkout | 
2025-09-07 22:37:58,131 | INFO | PAYMENT | SUCCESS | 858 | /checkout | 
2025-09-07 22:38:00,866 | INFO | CART | ADD | 205 | /add/11 | 
2025-09-07 22:38:03,436 | INFO | PAYMENT | FAILED | 600 | /checkout | Transaction declined
2025-09-07 22:38:05,383 | INFO | PAYMENT | SUCCESS | 382 | /checkout | 
2025-09-07 22:38:06,922 | INFO | PAYMENT | SUCCESS | 879 | /checkout | 
2025-09-07 22:38:14,083 | INFO | CART | ADD | 277 | /add/6 | 
2025-09-07 22:38:15,437 | INFO | PAYMENT | SUCCESS | 177 | /checkout | 
2025-09-07 22:38:18,150 | INFO | PAYMENT | FAILED | 632 | /checkout | Transaction declined
2025-09-07 22:38:20,329 | INFO | CART | ADD | 668 | /add/8 | 
2025-09-07 22:38:21,109 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 22:38:22,794 | INFO | CART | ADD | 400 | /add/6 | 
2025-09-07 22:38:24,406 | INFO | PAYMENT | SUCCESS | 686 | /checkout | 
2025-09-07 22:38:26,064 | INFO | CART | ADD | 467 | /add/1 | 
2025-09-07 22:38:27,365 | INFO | CART | ADD | 344 | /add/9 | 
2025-09-07 22:38:30,059 | INFO | PAYMENT | FAILED | 474 | /checkout | Transaction declined
2025-09-07 22:38:31,616 | INFO | PAYMENT | SUCCESS | 965 | /checkout | 
2025-09-07 22:38:32,356 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 22:38:34,828 | INFO | CART | ADD | 447 | /add/2 | 
2025-09-07 22:38:35,916 | INFO | PAYMENT | SUCCESS | 931 | /checkout | 
2025-09-07 22:38:38,068 | INFO | CART | ADD | 1000 | /add/1 | 
2025-09-07 22:38:38,424 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 22:38:41,102 | INFO | PAYMENT | SUCCESS | 916 | /checkout | 
2025-09-07 22:38:41,493 | INFO | PAYMENT | FAILED | 1000 | /checkout | Transaction declined
2025-09-07 22:38:43,840 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 22:38:45,790 | INFO | PAYMENT | FAILED | 596 | /checkout | Transaction declined
2025-09-07 22:38:47,202 | INFO | PAYMENT | FAILED | 668 | /checkout | Transaction declined
2025-09-07 22:38:49,055 | INFO | CART | ADD | 664 | /add/7 | 
2025-09-07 22:38:50,745 | INFO | PAYMENT | SUCCESS | 150 | /checkout | 
2025-09-07 22:38:51,601 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 22:38:54,093 | INFO | PAYMENT | SUCCESS | 895 | /checkout | 
2025-09-07 22:38:55,874 | INFO | CART | ADD | 238 | /add/4 | 
2025-09-07 22:38:56,721 | INFO | PAYMENT | FAILED | 860 | /checkout | Transaction declined
2025-09-07 22:38:58,440 | INFO | PAYMENT | SUCCESS | 895 | /checkout | 
2025-09-07 22:39:00,886 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 22:39:02,501 | INFO | PAYMENT | SUCCESS | 705 | /checkout | 
2025-09-07 22:39:05,021 | INFO | PAYMENT | SUCCESS | 779 | /checkout | 
2025-09-07 22:39:06,557 | INFO | PAYMENT | SUCCESS | 378 | /checkout | 
2025-09-07 22:39:08,863 | INFO | CART | ADD | 208 | /add/10 | 
2025-09-07 22:39:11,666 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 22:39:13,375 | INFO | PAYMENT | FAILED | 216 | /checkout | Transaction declined
2025-09-07 22:39:14,059 | INFO | PAYMENT | SUCCESS | 484 | /checkout | 
2025-09-07 22:39:15,760 | INFO | PAYMENT | SUCCESS | 994 | /checkout | 
2025-09-07 22:39:16,282 | INFO | CART | ADD | 966 | /add/9 | 
2025-09-07 22:39:17,637 | INFO | PAYMENT | FAILED | 549 | /checkout | Transaction declined
2025-09-07 22:39:20,242 | INFO | PAYMENT | SUCCESS | 436 | /checkout | 
2025-09-07 22:39:20,844 | INFO | PAYMENT | SUCCESS | 634 | /checkout | 
2025-09-07 22:39:22,151 | INFO | PAYMENT | SUCCESS | 386 | /checkout | 
2025-09-07 22:39:24,629 | INFO | PAYMENT | SUCCESS | 823 | /checkout | 
2025-09-07 22:39:26,810 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 22:39:28,739 | INFO | PAYMENT | SUCCESS | 244 | /checkout | 
2025-09-07 22:39:30,445 | INFO | PAYMENT | SUCCESS | 748 | /checkout | 
2025-09-07 22:39:33,068 | INFO | PAYMENT | SUCCESS | 498 | /checkout | 
2025-09-07 22:39:34,571 | INFO | PAYMENT | SUCCESS | 185 | /checkout | 
2025-09-07 22:39:36,302 | INFO | PAYMENT | FAILED | 447 | /checkout | Transaction declined
2025-09-07 22:39:38,647 | INFO | PAYMENT | SUCCESS | 717 | /checkout | 
2025-09-07 22:39:39,738 | INFO | PAYMENT | SUCCESS | 350 | /checkout | 
2025-09-07 22:39:41,493 | INFO | PAYMENT | SUCCESS | 339 | /checkout | 
2025-09-07 22:39:42,685 | INFO | PAYMENT | SUCCESS | 487 | /checkout | 
2025-09-07 22:39:44,722 | INFO | PAYMENT | SUCCESS | 287 | /checkout | 
2025-09-07 22:39:46,580 | INFO | PAYMENT | SUCCESS | 367 | /checkout | 
2025-09-07 22:39:48,901 | INFO | CART | ADD | 573 | /add/4 | 
2025-09-07 22:39:51,786 | INFO | CART | ADD | 876 | /add/4 | 
2025-09-07 22:39:54,229 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 22:39:54,878 | INFO | CART | ADD | 216 | /add/9 | 
2025-09-07 22:39:56,358 | INFO | PAYMENT | SUCCESS | 498 | /checkout | 
2025-09-07 22:39:57,331 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 22:39:59,790 | INFO | PAYMENT | SUCCESS | 464 | /checkout | 
2025-09-07 22:40:00,536 | INFO | PAYMENT | SUCCESS | 241 | /checkout | 
2025-09-07 22:40:01,942 | INFO | PAYMENT | FAILED | 831 | /checkout | Transaction declined
2025-09-07 22:40:03,918 | INFO | PAYMENT | SUCCESS | 705 | /checkout | 
2025-09-07 22:40:06,271 | INFO | PAYMENT | FAILED | 234 | /checkout | Transaction declined
2025-09-07 22:40:08,491 | INFO | PAYMENT | SUCCESS | 220 | /checkout | 
2025-09-07 22:40:10,935 | INFO | PAYMENT | FAILED | 980 | /checkout | Transaction declined
2025-09-07 22:40:13,898 | INFO | PAYMENT | FAILED | 112 | /checkout | Transaction declined
2025-09-07 22:40:15,785 | INFO | CART | ADD | 861 | /add/4 | 
2025-09-07 22:40:17,367 | INFO | PAYMENT | SUCCESS | 694 | /checkout | 
2025-09-07 22:40:19,962 | INFO | PAYMENT | SUCCESS | 288 | /checkout | 
2025-09-07 22:40:21,230 | INFO | PAYMENT | SUCCESS | 62 | /checkout | 
2025-09-07 22:40:22,910 | INFO | PAYMENT | SUCCESS | 189 | /checkout | 
2025-09-07 22:40:25,109 | INFO | PAYMENT | SUCCESS | 679 | /checkout | 
2025-09-07 22:40:27,132 | INFO | PAYMENT | SUCCESS | 845 | /checkout | 
2025-09-07 22:40:29,999 | INFO | PAYMENT | FAILED | 990 | /checkout | Transaction declined
2025-09-07 22:40:31,849 | INFO | PAYMENT | FAILED | 874 | /checkout | Transaction declined
2025-09-07 22:40:32,432 | INFO | PAYMENT | SUCCESS | 554 | /checkout | 
2025-09-07 22:40:34,111 | INFO | PAYMENT | SUCCESS | 976 | /checkout | 
2025-09-07 22:40:34,925 | INFO | PAYMENT | FAILED | 581 | /checkout | Transaction declined
2025-09-07 22:40:35,589 | INFO | PAYMENT | SUCCESS | 578 | /checkout | 
2025-09-07 22:40:36,799 | INFO | PAYMENT | SUCCESS | 63 | /checkout | 
2025-09-07 22:40:38,649 | INFO | PAYMENT | SUCCESS | 830 | /checkout | 
2025-09-07 22:40:40,266 | INFO | PAYMENT | FAILED | 91 | /checkout | Transaction declined
2025-09-07 22:40:41,466 | INFO | PAYMENT | FAILED | 196 | /checkout | Transaction declined
2025-09-07 22:40:43,055 | INFO | PAYMENT | FAILED | 193 | /checkout | Transaction declined
2025-09-07 22:40:45,612 | INFO | PAYMENT | FAILED | 478 | /checkout | Transaction declined
2025-09-07 22:40:48,478 | INFO | PAYMENT | SUCCESS | 676 | /checkout | 
2025-09-07 22:40:50,177 | INFO | CART | ADD | 829 | /add/6 | 
2025-09-07 22:40:52,496 | INFO | CART | ADD | 859 | /add/6 | 
2025-09-07 22:40:54,092 | INFO | PAYMENT | SUCCESS | 524 | /checkout | 
2025-09-07 22:40:55,165 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 22:40:56,437 | INFO | PAYMENT | SUCCESS | 243 | /checkout | 
2025-09-07 22:40:57,581 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 22:41:00,362 | INFO | PAYMENT | FAILED | 648 | /checkout | Transaction declined
2025-09-07 22:41:02,333 | INFO | PAYMENT | SUCCESS | 163 | /checkout | 
2025-09-07 22:41:04,779 | INFO | PAYMENT | FAILED | 787 | /checkout | Transaction declined
2025-09-07 22:41:06,015 | INFO | CART | ADD | 877 | /add/8 | 
2025-09-07 22:41:07,523 | INFO | CART | ADD | 360 | /add/7 | 
2025-09-07 22:41:10,221 | INFO | PAYMENT | SUCCESS | 839 | /checkout | 
2025-09-07 22:41:12,573 | INFO | CART | ADD | 464 | /add/10 | 
